,PC,RA,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Frequency
2931,1,0,0,55.3,105,0.018132692307692308,0.8600000000000005,0.34,0.1776,55
2932,1,0,0,75.25,100,0.013296969696969698,1.9700000000000015,0.49000000000000016,0.1302,75
2933,1,0,0,270.0,477,0.003702941176470588,0.4100000000000001,0.6550000000000002,0.051199999999999996,75
2934,0,1,0,81.3,115,0.011966666666666667,0.6500000000000004,0.36500000000000005,0.1302,85
2935,1,0,0,14.01,28,0.06828888888888889,0.7000000000000004,0.4000000000000001,0.7046,15
2936,0,1,0,126.2,209,0.007823076923076922,0.4200000000000001,1.260000000000001,0.0908,65
2937,0,1,0,83.06,118,0.011765811965811964,0.9200000000000006,1.300000000000001,0.11660000000000001,85
2938,0,1,0,31.8,61,0.03027666666666667,1.1300000000000008,0.9200000000000006,0.3078,55
2939,0,1,0,7.32,9,0.1214,1.9100000000000015,1.1000000000000008,-1.0,35
2940,1,0,0,165.2,319,0.005952201257861636,1.0000000000000007,1.375000000000001,0.07780000000000001,85
2941,1,0,0,190.0,309,0.005251948051948052,0.6600000000000004,1.2750000000000008,0.0496,95
2942,0,1,0,142.8,154,0.00681437908496732,0.39000000000000007,0.3950000000000001,0.08,95
2943,1,0,0,140.0,258,0.007000778210116731,1.7000000000000013,0.7000000000000004,0.087,75
2944,1,0,0,165.1,283,0.005939007092198581,1.5800000000000012,1.320000000000001,0.0752,85
2945,1,0,0,104.8,128,0.009491338582677167,0.5600000000000003,0.8400000000000005,0.0922,35
2946,0,1,0,98.3,165,0.010041463414634147,0.35000000000000003,0.8350000000000004,0.11140000000000001,25
2947,1,0,0,45.12,86,0.022150588235294116,1.5100000000000011,0.7600000000000005,0.2168,45
2948,1,0,0,74.25,148,0.013327891156462586,2.3500000000000014,0.6950000000000003,0.1328,75
2949,0,1,0,67.25,69,0.014547058823529413,0.5000000000000002,0.6450000000000002,0.159,35
2950,1,0,0,35.1,40,0.027599999999999996,1.6900000000000013,0.6650000000000003,0.266,45
2951,1,0,0,187.6,375,0.005288770053475935,1.310000000000001,0.5200000000000002,0.06220000000000001,95
2952,1,0,0,184.6,319,0.005334591194968553,1.0000000000000007,1.450000000000001,0.0724,95
2953,1,0,0,164.4,221,0.006049090909090909,0.5600000000000003,1.2950000000000008,0.0586,55
2954,1,0,0,195.1,356,0.005122816901408451,0.5000000000000002,1.0600000000000007,0.0498,65
2955,1,0,0,148.0,183,0.006716483516483516,0.8100000000000005,0.9200000000000006,0.07600000000000001,75
2956,1,0,0,20.92,40,0.04578461538461539,2.0500000000000016,1.2850000000000008,0.4286,35
2957,1,0,0,13.33,19,0.07218888888888889,1.5200000000000011,0.39000000000000007,0.7395999999999999,25
2958,0,1,0,23.81,34,0.039696969696969696,1.1500000000000008,0.6000000000000003,0.4372,55
2959,0,0,1,0.719,1,-1.0,0.4000000000000001,0.5600000000000003,-1.0,55
2960,1,0,0,84.2,137,0.011761764705882354,2.490000000000002,1.2000000000000008,0.1172,85
2961,1,0,0,15.87,18,0.06538823529411764,1.380000000000001,0.8150000000000004,0.6496,15
2962,1,0,0,48.75,62,0.020095081967213116,2.1000000000000014,1.1600000000000008,0.1996,75
2963,1,0,0,217.2,409,0.004594117647058824,0.32,0.8000000000000005,0.055200000000000006,55
2964,0,1,0,25.53,34,0.0370969696969697,1.1600000000000008,0.6900000000000004,0.36479999999999996,85
2965,1,0,0,45.44,86,0.02214588235294118,0.5500000000000003,0.8750000000000004,0.2172,45
2966,0,1,0,1.078,2,0.8136000000000001,1.6100000000000012,1.0050000000000006,-1.0,75
2967,1,0,0,65.9,82,0.015323456790123455,0.9600000000000006,0.7950000000000004,0.1504,65
2968,1,0,0,133.1,227,0.007438053097345133,0.6100000000000003,0.9900000000000007,0.0796,65
2969,0,1,0,1.594,3,0.2946,1.7600000000000013,0.8650000000000004,-1.0,55
2970,1,0,0,24.0,26,0.039951999999999994,1.8000000000000014,0.4450000000000001,0.3994,25
2971,1,0,0,14.75,17,0.0664625,1.8100000000000014,1.310000000000001,0.6661999999999999,15
2972,0,1,0,98.2,151,0.010072000000000001,0.35000000000000003,0.7500000000000004,0.10740000000000001,25
2973,0,1,0,118.9,122,0.008170247933884298,0.31,0.37500000000000006,0.08940000000000001,25
2974,1,0,0,35.3,66,0.02844923076923077,0.5600000000000003,0.8800000000000006,0.27899999999999997,35
2975,0,1,0,24.48,42,0.03941951219512195,0.39000000000000007,0.6200000000000003,0.4014,5
2976,0,1,0,12.99,15,0.07268571428571427,0.49000000000000016,0.6100000000000003,0.7952,5
2977,1,0,0,35.38,57,0.02846785714285714,1.0500000000000007,1.420000000000001,0.28259999999999996,35
2978,0,1,0,22.4,27,0.04203846153846154,2.520000000000002,1.410000000000001,0.42339999999999994,85
2979,1,0,0,45.72,63,0.02133225806451613,2.490000000000002,0.4550000000000001,0.2174,85
2980,0,1,0,9.14,16,0.10881333333333335,1.5600000000000012,0.9800000000000006,1.1722,35
2981,0,1,0,29.12,46,0.03391555555555555,0.6800000000000004,0.6300000000000003,0.342,15
2982,1,0,0,1.643,2,0.47739999999999994,2.370000000000002,1.0400000000000007,-1.0,65
2983,1,0,0,74.44,136,0.013432592592592593,0.37000000000000005,0.8200000000000005,0.14279999999999998,55
2984,1,0,0,85.0,139,0.011740579710144928,1.9000000000000015,0.4250000000000001,0.1148,85
2985,1,0,0,36.0,71,0.027259999999999996,1.9900000000000015,0.7500000000000004,0.2722,55
2986,1,0,0,53.72,74,0.018164383561643835,2.520000000000002,0.6750000000000003,0.18080000000000002,55
2987,0,1,0,26.86,52,0.03629803921568627,1.2000000000000008,0.3,0.36179999999999995,55
2988,1,0,0,54.1,64,0.018168253968253965,2.730000000000002,0.6200000000000003,0.1814,55
2989,1,0,0,35.7,36,0.02765714285714286,0.9500000000000006,0.7450000000000003,0.2546,35
2990,0,1,0,107.3,195,0.009277319587628865,0.5200000000000002,0.4500000000000001,0.1084,45
2991,0,1,0,24.31,45,0.03993181818181818,0.6800000000000004,0.5000000000000002,0.39719999999999994,25
2992,1,0,0,285.0,550,0.003509653916211293,0.5400000000000003,0.8350000000000004,0.0346,95
2993,1,0,0,216.4,235,0.004598290598290598,0.36000000000000004,0.6800000000000004,0.0574,55
2994,1,0,0,85.1,92,0.011740659340659338,1.9200000000000015,0.6000000000000003,0.1156,85
2995,0,1,0,136.8,137,0.007148529411764706,0.4000000000000001,0.48000000000000015,0.0826,95
2996,1,0,0,96.06,114,0.010493805309734512,0.7600000000000005,1.430000000000001,0.1032,95
2997,0,1,0,46.38,75,0.021297297297297298,1.1400000000000008,0.6050000000000002,0.2182,95
2998,0,1,0,42.3,80,0.02325822784810127,0.9800000000000006,1.1000000000000008,0.23099999999999998,65
2999,0,1,0,73.56,140,0.01333525179856115,0.6000000000000003,1.0050000000000006,0.133,75
3000,1,0,0,242.0,380,0.004123482849604222,0.4400000000000001,0.8050000000000004,0.0434,75
3001,0,1,0,21.12,25,0.043616666666666665,1.2500000000000009,0.335,0.4118,85
3002,0,1,0,4.066,7,0.24756666666666663,1.6900000000000013,0.6950000000000003,-1.0,35
3003,1,0,0,49.9,80,0.02010632911392405,0.5900000000000003,1.3450000000000009,0.19699999999999998,25
3004,0,1,0,192.2,322,0.005175077881619938,0.37000000000000005,0.7350000000000003,0.0596,65
3005,0,1,0,29.33,50,0.03336326530612244,1.0100000000000007,0.32,0.3408,85
3006,1,0,0,55.34,76,0.018111999999999996,1.450000000000001,1.1050000000000006,0.1774,55
3007,0,1,0,8.63,13,0.11556666666666666,1.8600000000000014,0.49000000000000016,1.1008,85
3008,1,0,0,0.632,1,-1.0,1.8100000000000014,0.4000000000000001,-1.0,45
3009,1,0,0,46.62,90,0.021166292134831458,2.990000000000002,0.37500000000000006,0.216,95
3010,1,0,0,36.06,45,0.028300000000000002,1.2100000000000009,1.1300000000000008,0.2786,35
3011,1,0,0,85.1,149,0.011743243243243244,2.1500000000000017,1.460000000000001,0.1148,85
3012,0,1,0,23.95,41,0.039975000000000004,0.9800000000000006,0.6500000000000004,0.3994,25
3013,0,1,0,23.73,40,0.03997435897435897,1.340000000000001,0.47000000000000014,0.3972,25
3014,1,0,0,85.94,105,0.011728846153846152,1.0000000000000007,1.0700000000000007,0.1154,85
3015,1,0,0,148.6,284,0.006727208480565371,1.350000000000001,0.9100000000000006,0.0782,75
3016,0,1,0,36.75,64,0.02642857142857143,0.9300000000000006,0.9050000000000005,0.26759999999999995,45
3017,0,1,0,42.9,46,0.022275555555555555,0.6800000000000004,0.8200000000000005,0.2212,45
3018,1,0,0,95.7,129,0.010504687499999998,0.7100000000000004,1.1450000000000007,0.1034,95
3019,0,1,0,72.7,77,0.01336842105263158,0.9800000000000006,0.8950000000000005,0.1338,75
3020,1,0,0,162.6,201,0.0060550000000000005,1.7400000000000013,0.8850000000000005,0.07640000000000001,85
3021,0,1,0,55.0,58,0.01752280701754386,0.8300000000000005,0.6900000000000004,0.1704,65
3022,1,0,0,24.45,34,0.03992727272727273,2.3000000000000016,0.7750000000000004,0.3986,25
3023,0,1,0,10.2,20,0.09846315789473685,1.380000000000001,0.6350000000000002,1.0122,85
3024,1,0,0,164.2,230,0.005953711790393013,1.5700000000000012,1.0350000000000006,0.0752,85
3025,0,1,0,48.44,60,0.02032542372881356,0.7600000000000005,0.4150000000000001,0.22740000000000002,65
3026,0,1,0,4.664,8,0.20457142857142857,0.7100000000000004,0.5350000000000001,-1.0,5
3027,1,0,0,26.77,42,0.03534146341463415,2.2000000000000015,0.9500000000000006,0.34259999999999996,75
3028,0,1,0,15.695,27,0.06133076923076923,1.1900000000000008,0.36000000000000004,0.674,25
3029,1,0,0,29.1,40,0.033317948717948714,2.2300000000000018,0.9750000000000005,0.3328,45
3030,0,1,0,35.9,48,0.026634042553191486,1.6800000000000013,0.8600000000000005,0.26499999999999996,75
3031,0,0,1,4.082,6,0.22400000000000003,0.35000000000000003,0.4500000000000001,-1.0,65
3032,0,1,0,103.4,112,0.009544144144144144,0.6800000000000004,1.450000000000001,0.10500000000000001,65
3033,0,1,0,15.664,20,0.061884210526315785,1.6700000000000013,1.410000000000001,0.639,95
3034,1,0,0,40.75,65,0.023946875,1.2100000000000009,0.9750000000000005,0.2412,55
3035,1,0,0,89.56,142,0.011141843971631205,0.5600000000000003,1.375000000000001,0.1166,45
3036,0,1,0,2.531,4,0.3960000000000001,2.7100000000000017,1.0150000000000006,-1.0,85
3037,0,1,0,72.2,100,0.01361818181818182,1.1800000000000008,0.36500000000000005,0.1476,75
3038,0,1,0,33.6,53,0.02854615384615385,0.8000000000000005,0.5450000000000002,0.2842,35
3039,0,1,0,30.25,42,0.031878048780487805,1.1700000000000008,0.9850000000000005,0.33759999999999996,65
3040,1,0,0,167.0,179,0.005898876404494382,0.6200000000000003,0.5400000000000003,0.06100000000000001,85
3041,0,1,0,24.72,49,0.03979583333333333,0.8500000000000005,0.4500000000000001,0.3908,25
3042,0,1,0,56.72,81,0.017395,0.46000000000000013,0.7750000000000004,0.1836,25
3043,0,1,0,87.56,144,0.011297902097902098,0.5200000000000002,1.335000000000001,0.126,45
3044,1,0,0,44.12,70,0.022211594202898546,2.720000000000002,0.7450000000000003,0.22139999999999996,45
3045,1,0,0,44.2,78,0.0222051948051948,2.660000000000002,1.385000000000001,0.22160000000000002,45
3046,1,0,0,33.62,37,0.02852222222222222,1.9300000000000015,0.7900000000000005,0.285,35
3047,1,0,0,2.574,3,0.3726,2.0400000000000014,0.6200000000000003,-1.0,55
3048,1,0,0,84.94,104,0.011732038834951455,2.3800000000000017,1.450000000000001,0.11460000000000001,85
3049,1,0,0,34.12,48,0.028536170212765957,2.860000000000002,0.46500000000000014,0.28459999999999996,35
3050,0,1,0,71.0,81,0.013675000000000001,0.7400000000000004,0.7350000000000003,0.147,75
3051,0,1,0,22.7,39,0.04266315789473684,1.6800000000000013,1.0550000000000006,0.39859999999999995,45
3052,0,1,0,29.72,52,0.032290196078431366,1.1700000000000008,0.5500000000000003,0.3074,65
3053,1,0,0,24.12,28,0.03992592592592593,1.0300000000000007,1.2500000000000009,0.3984,25
3054,1,0,0,15.3,20,0.06615789473684211,0.9700000000000006,1.300000000000001,0.6606000000000001,15
3055,0,1,0,0.593,1,-1.0,1.0200000000000007,1.2950000000000008,-1.0,5
3056,1,0,0,66.1,95,0.015223404255319147,0.4200000000000001,0.7300000000000004,0.1416,55
3057,0,1,0,53.66,104,0.018180582524271842,0.5900000000000003,0.34,0.181,55
3058,1,0,0,29.22,52,0.03265490196078431,1.1800000000000008,0.9600000000000006,0.3418,35
3059,1,0,0,35.62,37,0.028422222222222224,1.460000000000001,0.9300000000000006,0.282,35
3060,1,0,0,1.11,2,1.4996,1.6200000000000012,1.310000000000001,-1.0,25
3061,1,0,0,95.44,106,0.010499047619047618,1.9700000000000015,1.470000000000001,0.1028,95
3062,1,0,0,191.6,205,0.005188235294117646,0.7800000000000005,0.6950000000000003,0.059800000000000006,65
3063,0,1,0,1.676,3,0.7147,2.0500000000000016,1.3450000000000009,-1.0,95
3064,1,0,0,90.25,98,0.010663917525773196,1.290000000000001,0.5600000000000003,0.1162,95
3065,1,0,0,27.9,39,0.03361578947368421,2.3500000000000014,0.49000000000000016,0.3332,45
3066,0,1,0,57.4,75,0.01682162162162162,0.7400000000000004,1.385000000000001,0.183,65
3067,1,0,0,165.0,242,0.006043983402489626,1.7400000000000013,1.2950000000000008,0.0766,85
3068,0,1,0,83.8,94,0.011780645161290322,0.6700000000000004,0.5050000000000001,0.122,95
3069,0,0,1,2.168,3,0.30829999999999996,0.35000000000000003,0.5450000000000002,-1.0,55
3070,1,0,0,124.9,133,0.007798484848484849,1.1100000000000008,0.8900000000000006,0.0912,65
3071,1,0,0,73.0,140,0.013366906474820143,1.2100000000000009,1.0450000000000006,0.1374,75
3072,0,1,0,2.57,4,0.15980000000000003,1.6700000000000013,1.0200000000000007,-1.0,25
3073,0,1,0,29.08,42,0.03301951219512195,1.360000000000001,0.315,0.3382,65
3074,1,0,0,69.44,92,0.014338461538461538,1.460000000000001,1.0050000000000006,0.1364,65
3075,0,1,0,9.68,17,0.0956,2.1400000000000015,1.1850000000000007,1.036,85
3076,0,1,0,3.812,4,0.18066666666666667,1.5400000000000011,1.1900000000000008,-1.0,45
3077,1,0,0,43.94,77,0.022207894736842104,1.440000000000001,1.320000000000001,0.22160000000000002,45
3078,1,0,0,5.38,7,0.19546666666666668,0.35000000000000003,0.38000000000000006,-1.0,5
3079,0,1,0,13.055,22,0.07109523809523809,1.390000000000001,1.485000000000001,0.7065999999999999,75
3080,1,0,0,65.4,85,0.015349999999999999,1.5100000000000011,0.9250000000000005,0.1516,65
3081,0,1,0,11.02,15,0.08385714285714285,1.8100000000000014,0.9650000000000005,0.7993999999999999,35
3082,1,0,0,194.6,372,0.005141239892183289,0.5600000000000003,0.4000000000000001,0.049999999999999996,65
3083,1,0,0,25.53,34,0.03964848484848485,0.6600000000000004,0.5200000000000002,0.39019999999999994,25
3084,1,0,0,55.75,100,0.01772121212121212,0.6700000000000004,0.6800000000000004,0.1962,25
3085,1,0,0,187.6,193,0.005283333333333332,1.0100000000000007,1.1850000000000007,0.056799999999999996,95
3086,0,1,0,68.8,137,0.01434705882352941,0.6500000000000004,1.310000000000001,0.15200000000000002,85
3087,0,1,0,29.7,50,0.03257142857142857,0.6400000000000003,1.290000000000001,0.31739999999999996,25
3088,0,1,0,17.52,34,0.054496969696969697,1.6100000000000012,1.4750000000000012,0.587,85
3089,1,0,0,35.28,50,0.02840816326530612,0.9000000000000006,0.315,0.27899999999999997,35
3090,0,1,0,68.4,74,0.014328767123287671,0.4400000000000001,1.2500000000000009,0.1402,35
3091,1,0,0,254.9,378,0.003929442970822281,0.49000000000000016,0.6500000000000004,0.0384,85
3092,1,0,0,33.94,48,0.028548936170212764,1.380000000000001,1.260000000000001,0.2852,35
3093,0,1,0,3.758,4,0.135,1.1900000000000008,1.1800000000000008,-1.0,25
3094,1,0,0,45.22,75,0.022135135135135132,2.0800000000000014,1.1250000000000007,0.2164,45
3095,0,1,0,1.607,2,0.3426000000000001,1.310000000000001,0.7050000000000003,-1.0,35
3096,1,0,0,25.25,50,0.03977142857142857,0.7600000000000005,0.7200000000000004,0.39039999999999997,25
3097,0,1,0,32.72,50,0.030077551020408162,1.430000000000001,0.5600000000000003,0.30339999999999995,95
3098,0,1,0,36.47,58,0.02669824561403509,0.6500000000000004,0.6400000000000003,0.2776,25
3099,0,1,0,25.72,43,0.039138095238095236,0.31,1.0350000000000006,0.3754,5
3100,0,1,0,43.38,72,0.02217183098591549,1.2400000000000009,0.9000000000000006,0.21919999999999998,45
3101,1,0,0,89.06,97,0.011160416666666667,0.6200000000000003,0.9550000000000005,0.1164,45
3102,0,0,1,0.968,1,-1.0,0.34,0.6200000000000003,-1.0,95
3103,1,0,0,127.8,166,0.0077575757575757565,0.7600000000000005,0.49500000000000016,0.0878,65
3104,0,1,0,207.4,398,0.004777329974811083,0.32,0.9600000000000006,0.05700000000000001,55
3105,1,0,0,25.03,29,0.03735,2.560000000000002,0.8050000000000004,0.38739999999999997,85
3106,1,0,0,15.7,26,0.065712,0.5700000000000003,1.1100000000000008,0.6504,15
3107,0,1,0,72.1,93,0.013486956521739129,0.7400000000000004,0.5500000000000003,0.1466,75
3108,1,0,0,75.3,120,0.01330252100840336,1.9100000000000015,1.385000000000001,0.1302,75
3109,1,0,0,54.53,105,0.018176923076923077,2.2100000000000017,1.340000000000001,0.1812,55
3110,1,0,0,63.1,91,0.015595555555555557,1.1000000000000008,0.9300000000000006,0.1584,65
3111,0,1,0,0.8135,1,-1.0,1.1000000000000008,1.1300000000000008,-1.0,15
3112,1,0,0,34.06,62,0.02854098360655738,2.0600000000000014,0.9550000000000005,0.28479999999999994,35
3113,0,1,0,18.52,26,0.051088,1.290000000000001,1.1650000000000007,0.5388,65
3114,1,0,0,106.5,204,0.009216748768472907,0.9100000000000006,1.260000000000001,0.108,55
3115,1,0,0,44.72,49,0.022141666666666667,1.6900000000000013,0.8300000000000005,0.21900000000000003,45
3116,0,1,0,154.6,177,0.006380681818181818,0.4000000000000001,1.1350000000000007,0.07560000000000001,65
3117,1,0,0,24.75,47,0.039900000000000005,0.8800000000000006,0.35000000000000003,0.3964,25
3118,1,0,0,23.95,26,0.03993599999999999,2.730000000000002,0.7950000000000004,0.3984,25
3119,1,0,0,0.854,1,-1.0,0.48000000000000015,0.5200000000000002,-1.0,5
3120,1,0,0,75.5,80,0.013288607594936707,1.1600000000000008,1.1200000000000008,0.13040000000000002,75
3121,0,1,0,87.3,120,0.01138655462184874,0.6300000000000003,1.2400000000000009,0.13080000000000003,45
3122,1,0,0,188.2,306,0.00528655737704918,1.1400000000000008,0.8950000000000005,0.07680000000000001,65
3123,1,0,0,15.95,24,0.06531304347826086,0.8900000000000006,1.1550000000000007,0.65,15
3124,1,0,0,41.56,53,0.023619230769230767,2.900000000000002,0.38000000000000006,0.23459999999999998,85
3125,0,1,0,131.9,234,0.007504721030042919,0.39000000000000007,0.6900000000000004,0.0864,45
3126,0,1,0,1.812,3,0.5134,1.8900000000000015,1.2050000000000007,-1.0,35
3127,1,0,0,183.2,216,0.005426046511627906,1.8900000000000015,1.2350000000000008,0.06860000000000001,95
3128,0,1,0,53.22,59,0.018220689655172415,0.6800000000000004,1.0650000000000006,0.18200000000000002,55
3129,1,0,0,28.53,34,0.03331515151515151,2.3000000000000016,0.5500000000000003,0.3328,45
3130,0,1,0,120.75,159,0.008163291139240506,0.5200000000000002,1.380000000000001,0.09,55
3131,0,0,1,0.5005,1,-1.0,0.5100000000000002,0.6400000000000003,-1.0,45
3132,0,1,0,53.12,69,0.01820294117647059,0.7100000000000004,0.7200000000000004,0.1814,55
3133,0,0,1,0.5254,1,-1.0,0.38000000000000006,0.32,-1.0,45
3134,0,1,0,0.5415,1,-1.0,1.9200000000000015,1.385000000000001,-1.0,25
3135,0,1,0,126.25,138,0.007778102189781021,0.4300000000000001,1.490000000000001,0.08580000000000002,75
3136,1,0,0,64.9,78,0.015348051948051947,1.9500000000000015,0.8550000000000004,0.15120000000000003,65
3137,1,0,0,87.94,133,0.011178787878787878,0.7900000000000005,0.9300000000000006,0.1206,45
3138,0,1,0,26.58,33,0.036362500000000006,1.1000000000000008,1.2550000000000008,0.36019999999999996,55
3139,0,1,0,43.12,54,0.022241509433962265,1.1600000000000008,0.4450000000000001,0.22319999999999995,45
3140,1,0,0,0.941,1,-1.0,2.0900000000000016,0.9450000000000005,-1.0,15
3141,1,0,0,25.27,28,0.03699259259259259,1.8000000000000014,1.450000000000001,0.36239999999999994,55
3142,0,1,0,7.664,13,0.11328333333333333,1.8300000000000014,1.2550000000000008,1.0904,45
3143,1,0,0,95.75,114,0.010500884955752214,1.0500000000000007,0.34,0.1032,95
3144,1,0,0,187.6,310,0.005278317152103559,0.6300000000000003,0.5350000000000001,0.0548,95
3145,1,0,0,65.4,122,0.015099173553719009,1.400000000000001,0.37500000000000006,0.1568,85
3146,1,0,0,44.72,64,0.02206031746031746,1.6900000000000013,1.270000000000001,0.2266,55
3147,1,0,0,283.0,328,0.003538226299694189,0.7700000000000005,0.5900000000000003,0.0396,95
3148,1,0,0,49.12,96,0.020130526315789474,2.1900000000000017,0.7100000000000004,0.20620000000000002,75
3149,1,0,0,0.975,1,-1.0,0.48000000000000015,0.9950000000000006,-1.0,5
3150,1,0,0,35.4,62,0.028436065573770493,0.6800000000000004,1.0800000000000007,0.27879999999999994,35
3151,1,0,0,84.7,110,0.011743119266055046,2.3400000000000016,0.31,0.1154,85
3152,1,0,0,43.8,45,0.022577272727272727,2.290000000000002,0.4350000000000001,0.2382,45
3153,1,0,0,194.8,273,0.0051433823529411764,0.6500000000000004,1.2350000000000008,0.0496,65
3154,1,0,0,15.44,25,0.06585,0.5900000000000003,0.9100000000000006,0.6502,15
3155,1,0,0,45.53,66,0.022126153846153844,0.8100000000000005,1.460000000000001,0.2172,45
3156,1,0,0,15.11,26,0.066296,1.1300000000000008,0.5250000000000001,0.6602,15
3157,0,1,0,1.808,3,0.28659999999999997,0.8200000000000005,1.440000000000001,-1.0,5
3158,1,0,0,133.6,176,0.007332571428571428,0.48000000000000015,0.5200000000000002,0.09200000000000001,35
3159,0,1,0,41.84,48,0.022987234042553192,1.5600000000000012,0.7950000000000004,0.2332,85
3160,1,0,0,31.14,50,0.0306734693877551,1.8000000000000014,0.8600000000000005,0.3076,65
3161,0,1,0,39.03,50,0.02460408163265306,1.0900000000000007,0.6850000000000003,0.237,95
3162,1,0,0,17.25,27,0.054523076923076924,1.320000000000001,0.6350000000000002,0.5612,35
3163,0,1,0,20.6,33,0.04673125,1.6900000000000013,0.3950000000000001,0.4566,75
3164,1,0,0,23.28,33,0.040368749999999995,1.2500000000000009,1.0100000000000007,0.42819999999999997,35
3165,1,0,0,46.7,47,0.021152173913043477,2.640000000000002,0.305,0.2102,95
3166,1,0,0,29.31,40,0.0332974358974359,1.9400000000000015,0.9850000000000005,0.33259999999999995,45
3167,0,1,0,41.06,65,0.023712499999999997,0.9100000000000006,0.34500000000000003,0.23959999999999998,75
3168,0,1,0,21.58,33,0.044818750000000004,1.0700000000000007,1.465000000000001,0.4366,25
3169,1,0,0,66.5,99,0.014710204081632651,2.4200000000000017,1.280000000000001,0.163,95
3170,0,1,0,11.83,22,0.08011428571428571,1.300000000000001,1.340000000000001,0.885,25
3171,1,0,0,135.9,238,0.007221940928270043,0.46000000000000013,0.4150000000000001,0.0874,35
3172,1,0,0,9.77,14,0.09433846153846151,0.32,1.4350000000000012,1.0012,5
3173,1,0,0,43.56,50,0.022751020408163264,0.8200000000000005,0.8850000000000005,0.21700000000000003,25
3174,0,1,0,41.3,63,0.023525806451612903,1.6300000000000012,1.1350000000000007,0.23559999999999998,85
3175,1,0,0,177.4,294,0.005619795221843003,0.35000000000000003,0.8450000000000004,0.065,45
3176,1,0,0,85.8,101,0.011731999999999998,1.6200000000000012,0.5600000000000003,0.115,85
3177,0,1,0,33.2,39,0.028542105263157896,0.7800000000000005,1.0000000000000007,0.2854,35
3178,1,0,0,22.22,28,0.04294074074074075,1.450000000000001,0.7450000000000003,0.4596,25
3179,1,0,0,186.4,282,0.005296085409252669,1.360000000000001,0.7850000000000004,0.06220000000000001,95
3180,0,1,0,8.04,13,0.12503333333333333,1.5400000000000011,1.1700000000000008,0.9562,45
3181,1,0,0,33.28,42,0.028556097560975605,0.9500000000000006,1.0750000000000006,0.2852,35
3182,1,0,0,85.06,111,0.011745454545454545,2.2400000000000015,0.4050000000000001,0.1154,85
3183,0,1,0,188.2,197,0.005247959183673469,0.3,0.6100000000000003,0.06180000000000001,65
3184,1,0,0,75.0,84,0.013289156626506026,1.8500000000000014,1.0350000000000006,0.1302,75
3185,0,1,0,2.033,4,0.3095333333333333,1.260000000000001,0.39000000000000007,-1.0,15
3186,1,0,0,45.25,52,0.022145098039215688,1.1900000000000008,1.1350000000000007,0.2194,45
3187,0,1,0,68.4,121,0.0145,0.5900000000000003,0.8900000000000006,0.1378,65
3188,1,0,0,73.44,139,0.013365217391304347,1.1600000000000008,1.3450000000000009,0.13720000000000002,75
3189,0,1,0,43.6,82,0.022155555555555557,0.7900000000000005,0.48500000000000015,0.21779999999999997,45
3190,1,0,0,22.17,24,0.04247826086956521,1.5100000000000011,0.5800000000000003,0.444,45
3191,1,0,0,35.44,67,0.02844242424242424,1.1700000000000008,0.7250000000000003,0.2788,35
3192,1,0,0,45.12,56,0.02204,0.31,0.4150000000000001,0.2162,15
3193,0,1,0,83.94,155,0.011775324675324677,0.7900000000000005,0.5100000000000002,0.11600000000000002,85
3194,1,0,0,73.5,97,0.013324999999999998,2.450000000000002,1.0450000000000006,0.1328,75
3195,1,0,0,19.47,35,0.04881176470588236,1.470000000000001,1.0150000000000006,0.5,25
3196,0,1,0,237.8,363,0.004174585635359117,0.3,0.8250000000000004,0.05,65
3197,1,0,0,186.8,359,0.005346368715083798,1.7900000000000014,1.3050000000000008,0.06860000000000001,95
3198,1,0,0,36.66,44,0.026516279069767446,2.1600000000000015,0.49500000000000016,0.2632,95
3199,1,0,0,69.3,124,0.01433170731707317,0.6200000000000003,1.2100000000000009,0.1496,35
3200,1,0,0,0.594,1,-1.0,1.5700000000000012,1.0050000000000006,-1.0,5
3201,0,1,0,33.2,43,0.029423809523809526,1.0700000000000007,1.2050000000000007,0.2948,85
3202,0,1,0,30.61,37,0.03137222222222222,0.9900000000000007,1.2100000000000009,0.3066,85
3203,1,0,0,48.75,79,0.020435897435897434,0.6900000000000004,1.4550000000000012,0.217,25
3204,0,1,0,35.16,42,0.027380487804878038,0.8400000000000005,1.310000000000001,0.2638,65
3205,1,0,0,188.5,323,0.005284472049689441,0.9100000000000006,1.4950000000000012,0.0598,95
3206,1,0,0,89.4,162,0.011139130434782608,0.6500000000000004,1.340000000000001,0.1164,45
3207,1,0,0,186.8,292,0.0052955326460481095,1.450000000000001,0.7300000000000004,0.06220000000000001,95
3208,1,0,0,5.234,10,0.19984444444444444,0.3,1.0800000000000007,-1.0,5
3209,0,1,0,9.8,15,0.09464285714285714,1.300000000000001,1.0850000000000006,0.9590000000000001,25
3210,1,0,0,44.75,61,0.022156666666666665,1.5600000000000012,0.5100000000000002,0.21900000000000003,45
3211,0,1,0,33.7,42,0.0284829268292683,0.7200000000000004,0.7400000000000004,0.282,35
3212,1,0,0,186.6,260,0.005356756756756757,1.5900000000000012,1.1500000000000008,0.0618,95
3213,0,1,0,37.88,52,0.025380392156862747,0.9500000000000006,1.0550000000000006,0.2632,95
3214,1,0,0,35.72,50,0.027404081632653062,1.6900000000000013,0.9200000000000006,0.26639999999999997,45
